Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,branch-hzku,Question Key,Response
21,1569494759457,26/09/2019 10:45:59,1569494758890,1,26/09/2019 11:45:58,9842,4,questionnaire-nn9g,,3112903,BLIND,860677,,complete,,5d8c96553dd63c001434d0f7,computer,Desktop or Laptop,Windows 10,Edge 18.18362,1366x768,1350x623,,All Questionnaires,2,eligible,pswq8-quantised,3
22,1569494759457,26/09/2019 10:45:59,1569494758891,1,26/09/2019 11:45:58,9842,4,questionnaire-nn9g,,3112903,BLIND,860677,,complete,,5d8c96553dd63c001434d0f7,computer,Desktop or Laptop,Windows 10,Edge 18.18362,1366x768,1350x623,,All Questionnaires,2,eligible,pswq9,5
23,1569494759675,26/09/2019 10:45:59,1569494758891,1,26/09/2019 11:45:58,9842,4,questionnaire-nn9g,,3112903,BLIND,860677,,complete,,5d8c96553dd63c001434d0f7,computer,Desktop or Laptop,Windows 10,Edge 18.18362,1366x768,1350x623,,All Questionnaires,2,eligible,pswq10,1
24,1569494759675,26/09/2019 10:45:59,1569494758891,1,26/09/2019 11:45:58,9842,4,questionnaire-nn9g,,3112903,BLIND,860677,,complete,,5d8c96553dd63c001434d0f7,computer,Desktop or Laptop,Windows 10,Edge 18.18362,1366x768,1350x623,,All Questionnaires,2,eligible,pswq10-quantised,1
25,1569494759675,26/09/2019 10:45:59,1569494758891,1,26/09/2019 11:45:58,9842,4,questionnaire-nn9g,,3112903,BLIND,860677,,complete,,5d8c96553dd63c001434d0f7,computer,Desktop or Laptop,Windows 10,Edge 18.18362,1366x768,1350x623,,All Questionnaires,2,eligible,pswq11,2
26,1569494759675,26/09/2019 10:45:59,1569494758891,1,26/09/2019 11:45:58,9842,4,questionnaire-nn9g,,3112903,BLIND,860677,,complete,,5d8c96553dd63c001434d0f7,computer,Desktop or Laptop,Windows 10,Edge 18.18362,1366x768,1350x623,,All Questionnaires,2,eligible,pswq11-quantised,2
27,1569494759675,26/09/2019 10:45:59,1569494758891,1,26/09/2019 11:45:58,9842,4,questionnaire-nn9g,,3112903,BLIND,860677,,complete,,5d8c96553dd63c001434d0f7,computer,Desktop or Laptop,Windows 10,Edge 18.18362,1366x768,1350x623,,All Questionnaires,2,eligible,pswq9-quantised,5
28,1569494759675,26/09/2019 10:45:59,1569494758892,1,26/09/2019 11:45:58,9842,4,questionnaire-nn9g,,3112903,BLIND,860677,,complete,,5d8c96553dd63c001434d0f7,computer,Desktop or Laptop,Windows 10,Edge 18.18362,1366x768,1350x623,,All Questionnaires,2,eligible,pswq12,4
29,1569494759675,26/09/2019 10:45:59,1569494758892,1,26/09/2019 11:45:58,9842,4,questionnaire-nn9g,,3112903,BLIND,860677,,complete,,5d8c96553dd63c001434d0f7,computer,Desktop or Laptop,Windows 10,Edge 18.18362,1366x768,1350x623,,All Questionnaires,2,eligible,pswq12-quantised,4
30,1569494759675,26/09/2019 10:45:59,1569494758893,1,26/09/2019 11:45:58,9842,4,questionnaire-nn9g,,3112903,BLIND,860677,,complete,,5d8c96553dd63c001434d0f7,computer,Desktop or Laptop,Windows 10,Edge 18.18362,1366x768,1350x623,,All Questionnaires,2,eligible,pswq13,4
31,1569494759675,26/09/2019 10:45:59,1569494758893,1,26/09/2019 11:45:58,9842,4,questionnaire-nn9g,,3112903,BLIND,860677,,complete,,5d8c96553dd63c001434d0f7,computer,Desktop or Laptop,Windows 10,Edge 18.18362,1366x768,1350x623,,All Questionnaires,2,eligible,pswq13-quantised,4
32,1569494759675,26/09/2019 10:45:59,1569494758893,1,26/09/2019 11:45:58,9842,4,questionnaire-nn9g,,3112903,BLIND,860677,,complete,,5d8c96553dd63c001434d0f7,computer,Desktop or Laptop,Windows 10,Edge 18.18362,1366x768,1350x623,,All Questionnaires,2,eligible,pswq14,1
33,1569494759675,26/09/2019 10:45:59,1569494758893,1,26/09/2019 11:45:58,9842,4,questionnaire-nn9g,,3112903,BLIND,860677,,complete,,5d8c96553dd63c001434d0f7,computer,Desktop or Laptop,Windows 10,Edge 18.18362,1366x768,1350x623,,All Questionnaires,2,eligible,pswq14-quantised,1
34,1569494759675,26/09/2019 10:45:59,1569494758895,1,26/09/2019 11:45:58,9842,4,questionnaire-nn9g,,3112903,BLIND,860677,,complete,,5d8c96553dd63c001434d0f7,computer,Desktop or Laptop,Windows 10,Edge 18.18362,1366x768,1350x623,,All Questionnaires,2,eligible,pswq15,2
35,1569494759675,26/09/2019 10:45:59,1569494758896,1,26/09/2019 11:45:58,9842,4,questionnaire-nn9g,,3112903,BLIND,860677,,complete,,5d8c96553dd63c001434d0f7,computer,Desktop or Laptop,Windows 10,Edge 18.18362,1366x768,1350x623,,All Questionnaires,2,eligible,pswq15-quantised,2
36,1569494759675,26/09/2019 10:45:59,1569494758896,1,26/09/2019 11:45:58,9842,4,questionnaire-nn9g,,3112903,BLIND,860677,,complete,,5d8c96553dd63c001434d0f7,computer,Desktop or Laptop,Windows 10,Edge 18.18362,1366x768,1350x623,,All Questionnaires,2,eligible,pswq16,5
37,1569494759675,26/09/2019 10:45:59,1569494758896,1,26/09/2019 11:45:58,9842,4,questionnaire-nn9g,,3112903,BLIND,860677,,complete,,5d8c96553dd63c001434d0f7,computer,Desktop or Laptop,Windows 10,Edge 18.18362,1366x768,1350x623,,All Questionnaires,2,eligible,pswq16-quantised,5
38,1569494759675,26/09/2019 10:45:59,1569494758896,1,26/09/2019 11:45:58,9842,4,questionnaire-nn9g,,3112903,BLIND,860677,,complete,,5d8c96553dd63c001434d0f7,computer,Desktop or Laptop,Windows 10,Edge 18.18362,1366x768,1350x623,,All Questionnaires,2,eligible,END QUESTIONNAIRE,80553
1,1569494723372,26/09/2019 10:45:23,1569494723278,1,26/09/2019 11:45:23,9842,4,questionnaire-nn9g,,3112908,BLIND,860680,,complete,,5d8c95f3056e36001996e1e6,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 77.0.3865.90,1440x900,1440x788,,All Questionnaires,2,eligible,BEGIN QUESTIONNAIRE,
2,1569494771498,26/09/2019 10:46:11,1569494771360,1,26/09/2019 11:46:11,9842,4,questionnaire-nn9g,,3112908,BLIND,860680,,complete,,5d8c95f3056e36001996e1e6,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 77.0.3865.90,1440x900,1440x788,,All Questionnaires,2,eligible,response-1,18
3,1569494771576,26/09/2019 10:46:11,1569494771363,1,26/09/2019 11:46:11,9842,4,questionnaire-nn9g,,3112908,BLIND,860680,,complete,,5d8c95f3056e36001996e1e6,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 77.0.3865.90,1440x900,1440x788,,All Questionnaires,2,eligible,sex-quantised,2
4,1569494771576,26/09/2019 10:46:11,1569494771363,1,26/09/2019 11:46:11,9842,4,questionnaire-nn9g,,3112908,BLIND,860680,,complete,,5d8c95f3056e36001996e1e6,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 77.0.3865.90,1440x900,1440x788,,All Questionnaires,2,eligible,sex,Female
5,1569494771576,26/09/2019 10:46:11,1569494771363,1,26/09/2019 11:46:11,9842,4,questionnaire-nn9g,,3112908,BLIND,860680,,complete,,5d8c95f3056e36001996e1e6,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 77.0.3865.90,1440x900,1440x788,,All Questionnaires,2,eligible,sex-text,
6,1569494771576,26/09/2019 10:46:11,1569494771364,1,26/09/2019 11:46:11,9842,4,questionnaire-nn9g,,3112908,BLIND,860680,,complete,,5d8c95f3056e36001996e1e6,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 77.0.3865.90,1440x900,1440x788,,All Questionnaires,2,eligible,pswq1-quantised,2
7,1569494771576,26/09/2019 10:46:11,1569494771364,1,26/09/2019 11:46:11,9842,4,questionnaire-nn9g,,3112908,BLIND,860680,,complete,,5d8c95f3056e36001996e1e6,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 77.0.3865.90,1440x900,1440x788,,All Questionnaires,2,eligible,pswq2,4
8,1569494771576,26/09/2019 10:46:11,1569494771364,1,26/09/2019 11:46:11,9842,4,questionnaire-nn9g,,3112908,BLIND,860680,,complete,,5d8c95f3056e36001996e1e6,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 77.0.3865.90,1440x900,1440x788,,All Questionnaires,2,eligible,pswq2-quantised,4
9,1569494771576,26/09/2019 10:46:11,1569494771364,1,26/09/2019 11:46:11,9842,4,questionnaire-nn9g,,3112908,BLIND,860680,,complete,,5d8c95f3056e36001996e1e6,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 77.0.3865.90,1440x900,1440x788,,All Questionnaires,2,eligible,pswq1,2
10,1569494771576,26/09/2019 10:46:11,1569494771364,1,26/09/2019 11:46:11,9842,4,questionnaire-nn9g,,3112908,BLIND,860680,,complete,,5d8c95f3056e36001996e1e6,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 77.0.3865.90,1440x900,1440x788,,All Questionnaires,2,eligible,pswq3-quantised,2
11,1569494771576,26/09/2019 10:46:11,1569494771364,1,26/09/2019 11:46:11,9842,4,questionnaire-nn9g,,3112908,BLIND,860680,,complete,,5d8c95f3056e36001996e1e6,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 77.0.3865.90,1440x900,1440x788,,All Questionnaires,2,eligible,pswq4,3
12,1569494771576,26/09/2019 10:46:11,1569494771364,1,26/09/2019 11:46:11,9842,4,questionnaire-nn9g,,3112908,BLIND,860680,,complete,,5d8c95f3056e36001996e1e6,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 77.0.3865.90,1440x900,1440x788,,All Questionnaires,2,eligible,pswq4-quantised,3
13,1569494771576,26/09/2019 10:46:11,1569494771364,1,26/09/2019 11:46:11,9842,4,questionnaire-nn9g,,3112908,BLIND,860680,,complete,,5d8c95f3056e36001996e1e6,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 77.0.3865.90,1440x900,1440x788,,All Questionnaires,2,eligible,pswq5,5
14,1569494771576,26/09/2019 10:46:11,1569494771364,1,26/09/2019 11:46:11,9842,4,questionnaire-nn9g,,3112908,BLIND,860680,,complete,,5d8c95f3056e36001996e1e6,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 77.0.3865.90,1440x900,1440x788,,All Questionnaires,2,eligible,pswq3,2
15,1569494771576,26/09/2019 10:46:11,1569494771365,1,26/09/2019 11:46:11,9842,4,questionnaire-nn9g,,3112908,BLIND,860680,,complete,,5d8c95f3056e36001996e1e6,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 77.0.3865.90,1440x900,1440x788,,All Questionnaires,2,eligible,pswq5-quantised,5
16,1569494771576,26/09/2019 10:46:11,1569494771365,1,26/09/2019 11:46:11,9842,4,questionnaire-nn9g,,3112908,BLIND,860680,,complete,,5d8c95f3056e36001996e1e6,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 77.0.3865.90,1440x900,1440x788,,All Questionnaires,2,eligible,pswq6,4
17,1569494771576,26/09/2019 10:46:11,1569494771365,1,26/09/2019 11:46:11,9842,4,questionnaire-nn9g,,3112908,BLIND,860680,,complete,,5d8c95f3056e36001996e1e6,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 77.0.3865.90,1440x900,1440x788,,All Questionnaires,2,eligible,pswq6-quantised,4
18,1569494771576,26/09/2019 10:46:11,1569494771365,1,26/09/2019 11:46:11,9842,4,questionnaire-nn9g,,3112908,BLIND,860680,,complete,,5d8c95f3056e36001996e1e6,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 77.0.3865.90,1440x900,1440x788,,All Questionnaires,2,eligible,pswq7,3
19,1569494771576,26/09/2019 10:46:11,1569494771365,1,26/09/2019 11:46:11,9842,4,questionnaire-nn9g,,3112908,BLIND,860680,,complete,,5d8c95f3056e36001996e1e6,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 77.0.3865.90,1440x900,1440x788,,All Questionnaires,2,eligible,pswq7-quantised,3
20,1569494771576,26/09/2019 10:46:11,1569494771365,1,26/09/2019 11:46:11,9842,4,questionnaire-nn9g,,3112908,BLIND,860680,,complete,,5d8c95f3056e36001996e1e6,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 77.0.3865.90,1440x900,1440x788,,All Questionnaires,2,eligible,pswq8,1
21,1569494771576,26/09/2019 10:46:11,1569494771366,1,26/09/2019 11:46:11,9842,4,questionnaire-nn9g,,3112908,BLIND,860680,,complete,,5d8c95f3056e36001996e1e6,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 77.0.3865.90,1440x900,1440x788,,All Questionnaires,2,eligible,pswq8-quantised,1
22,1569494771732,26/09/2019 10:46:11,1569494771366,1,26/09/2019 11:46:11,9842,4,questionnaire-nn9g,,3112908,BLIND,860680,,complete,,5d8c95f3056e36001996e1e6,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 77.0.3865.90,1440x900,1440x788,,All Questionnaires,2,eligible,pswq9-quantised,2
23,1569494771732,26/09/2019 10:46:11,1569494771366,1,26/09/2019 11:46:11,9842,4,questionnaire-nn9g,,3112908,BLIND,860680,,complete,,5d8c95f3056e36001996e1e6,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 77.0.3865.90,1440x900,1440x788,,All Questionnaires,2,eligible,pswq10,1
24,1569494771732,26/09/2019 10:46:11,1569494771366,1,26/09/2019 11:46:11,9842,4,questionnaire-nn9g,,3112908,BLIND,860680,,complete,,5d8c95f3056e36001996e1e6,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 77.0.3865.90,1440x900,1440x788,,All Questionnaires,2,eligible,pswq10-quantised,1
25,1569494771732,26/09/2019 10:46:11,1569494771366,1,26/09/2019 11:46:11,9842,4,questionnaire-nn9g,,3112908,BLIND,860680,,complete,,5d8c95f3056e36001996e1e6,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 77.0.3865.90,1440x900,1440x788,,All Questionnaires,2,eligible,pswq11,1
26,1569494771732,26/09/2019 10:46:11,1569494771366,1,26/09/2019 11:46:11,9842,4,questionnaire-nn9g,,3112908,BLIND,860680,,complete,,5d8c95f3056e36001996e1e6,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 77.0.3865.90,1440x900,1440x788,,All Questionnaires,2,eligible,pswq11-quantised,1
27,1569494771576,26/09/2019 10:46:11,1569494771366,1,26/09/2019 11:46:11,9842,4,questionnaire-nn9g,,3112908,BLIND,860680,,complete,,5d8c95f3056e36001996e1e6,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 77.0.3865.90,1440x900,1440x788,,All Questionnaires,2,eligible,pswq9,2
28,1569494771732,26/09/2019 10:46:11,1569494771367,1,26/09/2019 11:46:11,9842,4,questionnaire-nn9g,,3112908,BLIND,860680,,complete,,5d8c95f3056e36001996e1e6,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 77.0.3865.90,1440x900,1440x788,,All Questionnaires,2,eligible,pswq12,5
29,1569494771732,26/09/2019 10:46:11,1569494771367,1,26/09/2019 11:46:11,9842,4,questionnaire-nn9g,,3112908,BLIND,860680,,complete,,5d8c95f3056e36001996e1e6,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 77.0.3865.90,1440x900,1440x788,,All Questionnaires,2,eligible,pswq12-quantised,5
30,1569494771732,26/09/2019 10:46:11,1569494771367,1,26/09/2019 11:46:11,9842,4,questionnaire-nn9g,,3112908,BLIND,860680,,complete,,5d8c95f3056e36001996e1e6,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 77.0.3865.90,1440x900,1440x788,,All Questionnaires,2,eligible,pswq13,4
31,1569494771732,26/09/2019 10:46:11,1569494771367,1,26/09/2019 11:46:11,9842,4,questionnaire-nn9g,,3112908,BLIND,860680,,complete,,5d8c95f3056e36001996e1e6,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 77.0.3865.90,1440x900,1440x788,,All Questionnaires,2,eligible,pswq13-quantised,4
32,1569494771732,26/09/2019 10:46:11,1569494771367,1,26/09/2019 11:46:11,9842,4,questionnaire-nn9g,,3112908,BLIND,860680,,complete,,5d8c95f3056e36001996e1e6,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 77.0.3865.90,1440x900,1440x788,,All Questionnaires,2,eligible,pswq14,5
33,1569494771732,26/09/2019 10:46:11,1569494771367,1,26/09/2019 11:46:11,9842,4,questionnaire-nn9g,,3112908,BLIND,860680,,complete,,5d8c95f3056e36001996e1e6,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 77.0.3865.90,1440x900,1440x788,,All Questionnaires,2,eligible,pswq14-quantised,5
34,1569494771732,26/09/2019 10:46:11,1569494771368,1,26/09/2019 11:46:11,9842,4,questionnaire-nn9g,,3112908,BLIND,860680,,complete,,5d8c95f3056e36001996e1e6,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 77.0.3865.90,1440x900,1440x788,,All Questionnaires,2,eligible,pswq15,3
35,1569494771732,26/09/2019 10:46:11,1569494771368,1,26/09/2019 11:46:11,9842,4,questionnaire-nn9g,,3112908,BLIND,860680,,complete,,5d8c95f3056e36001996e1e6,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 77.0.3865.90,1440x900,1440x788,,All Questionnaires,2,eligible,pswq15-quantised,3
36,1569494771732,26/09/2019 10:46:11,1569494771369,1,26/09/2019 11:46:11,9842,4,questionnaire-nn9g,,3112908,BLIND,860680,,complete,,5d8c95f3056e36001996e1e6,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 77.0.3865.90,1440x900,1440x788,,All Questionnaires,2,eligible,pswq16,4
37,1569494771732,26/09/2019 10:46:11,1569494771369,1,26/09/2019 11:46:11,9842,4,questionnaire-nn9g,,3112908,BLIND,860680,,complete,,5d8c95f3056e36001996e1e6,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 77.0.3865.90,1440x900,1440x788,,All Questionnaires,2,eligible,pswq16-quantised,4
38,1569494771732,26/09/2019 10:46:11,1569494771370,1,26/09/2019 11:46:11,9842,4,questionnaire-nn9g,,3112908,BLIND,860680,,complete,,5d8c95f3056e36001996e1e6,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 77.0.3865.90,1440x900,1440x788,,All Questionnaires,2,eligible,END QUESTIONNAIRE,48092
1,1569495207481,26/09/2019 10:53:27,1569495207297,1,26/09/2019 11:53:27,9842,4,questionnaire-nn9g,,3112950,BLIND,860695,,complete,,5d8c980a26e46d00148a7cad,tablet,Apple iPad,iOS 9.3.5,Mobile Safari 9.0,768x1024,768x928,,All Questionnaires,2,eligible,BEGIN QUESTIONNAIRE,
2,1569495307553,26/09/2019 10:55:07,1569495307186,1,26/09/2019 11:55:07,9842,4,questionnaire-nn9g,,3112950,BLIND,860695,,complete,,5d8c980a26e46d00148a7cad,tablet,Apple iPad,iOS 9.3.5,Mobile Safari 9.0,768x1024,768x928,,All Questionnaires,2,eligible,response-1,18
3,1569495307677,26/09/2019 10:55:07,1569495307195,1,26/09/2019 11:55:07,9842,4,questionnaire-nn9g,,3112950,BLIND,860695,,complete,,5d8c980a26e46d00148a7cad,tablet,Apple iPad,iOS 9.3.5,Mobile Safari 9.0,768x1024,768x928,,All Questionnaires,2,eligible,sex,Female
4,1569495307677,26/09/2019 10:55:07,1569495307196,1,26/09/2019 11:55:07,9842,4,questionnaire-nn9g,,3112950,BLIND,860695,,complete,,5d8c980a26e46d00148a7cad,tablet,Apple iPad,iOS 9.3.5,Mobile Safari 9.0,768x1024,768x928,,All Questionnaires,2,eligible,sex-quantised,2
5,1569495307677,26/09/2019 10:55:07,1569495307197,1,26/09/2019 11:55:07,9842,4,questionnaire-nn9g,,3112950,BLIND,860695,,complete,,5d8c980a26e46d00148a7cad,tablet,Apple iPad,iOS 9.3.5,Mobile Safari 9.0,768x1024,768x928,,All Questionnaires,2,eligible,pswq1,1
6,1569495307677,26/09/2019 10:55:07,1569495307197,1,26/09/2019 11:55:07,9842,4,questionnaire-nn9g,,3112950,BLIND,860695,,complete,,5d8c980a26e46d00148a7cad,tablet,Apple iPad,iOS 9.3.5,Mobile Safari 9.0,768x1024,768x928,,All Questionnaires,2,eligible,sex-text,
7,1569495307677,26/09/2019 10:55:07,1569495307198,1,26/09/2019 11:55:07,9842,4,questionnaire-nn9g,,3112950,BLIND,860695,,complete,,5d8c980a26e46d00148a7cad,tablet,Apple iPad,iOS 9.3.5,Mobile Safari 9.0,768x1024,768x928,,All Questionnaires,2,eligible,pswq1-quantised,1
8,1569495307677,26/09/2019 10:55:07,1569495307198,1,26/09/2019 11:55:07,9842,4,questionnaire-nn9g,,3112950,BLIND,860695,,complete,,5d8c980a26e46d00148a7cad,tablet,Apple iPad,iOS 9.3.5,Mobile Safari 9.0,768x1024,768x928,,All Questionnaires,2,eligible,pswq2,4
9,1569495307677,26/09/2019 10:55:07,1569495307199,1,26/09/2019 11:55:07,9842,4,questionnaire-nn9g,,3112950,BLIND,860695,,complete,,5d8c980a26e46d00148a7cad,tablet,Apple iPad,iOS 9.3.5,Mobile Safari 9.0,768x1024,768x928,,All Questionnaires,2,eligible,pswq2-quantised,4
10,1569495307677,26/09/2019 10:55:07,1569495307200,1,26/09/2019 11:55:07,9842,4,questionnaire-nn9g,,3112950,BLIND,860695,,complete,,5d8c980a26e46d00148a7cad,tablet,Apple iPad,iOS 9.3.5,Mobile Safari 9.0,768x1024,768x928,,All Questionnaires,2,eligible,pswq3-quantised,1
11,1569495307677,26/09/2019 10:55:07,1569495307200,1,26/09/2019 11:55:07,9842,4,questionnaire-nn9g,,3112950,BLIND,860695,,complete,,5d8c980a26e46d00148a7cad,tablet,Apple iPad,iOS 9.3.5,Mobile Safari 9.0,768x1024,768x928,,All Questionnaires,2,eligible,pswq3,1
